point_id,x_a,y_a,x_b,y_b,lon_a,lat_a,lon_b,lat_b,score,inlier
29,3751.310546875,45403.83203125,735.3821411132812,2697.583740234375,42.810508728027344,-73.49954223632812,42.805816650390625,-73.51366424560547,-0.6430401802062988,False
30,3843.450927734375,46405.0,900.4646606445312,2436.447265625,42.81048583984375,-73.49048614501953,42.82587432861328,-73.50504302978516,-0.6668367385864258,False
31,3602.465576171875,46135.54296875,117.85201263427734,2680.69482421875,42.81650161743164,-73.49305725097656,42.73078918457031,-73.51310729980469,-0.739520251750946,False
32,3144.646240234375,46317.12109375,622.5103759765625,2546.77099609375,42.82969284057617,-73.4917221069336,42.7921028137207,-73.5086898803711,-0.3571535050868988,False
33,2972.780029296875,47021.87109375,103.0461196899414,2443.464599609375,42.83625030517578,-73.48550415039062,42.72898864746094,-73.50527954101562,7.792788636606929e-11,False
34,3968.907958984375,50863.88671875,860.482666015625,904.9791870117188,42.81828689575195,-73.4504623413086,42.821014404296875,-73.45451354980469,0.0944010466337204,False
35,3834.322998046875,50272.3671875,1050.043701171875,126.32782745361328,42.820526123046875,-73.45584106445312,42.84404754638672,-73.42881774902344,0.389175683259964,False
36,3520.929443359375,51349.5390625,1678.044921875,51.33552551269531,42.83193588256836,-73.4464111328125,42.920345306396484,-73.42634582519531,0.023960858583450317,False
37,2158.880615234375,52136.5625,1192.449951171875,360.421142578125,42.871673583984375,-73.44025421142578,42.86134719848633,-73.4365463256836,-0.04517456144094467,False
38,2194.681396484375,52308.6328125,1385.0975341796875,784.0888061523438,42.87111282348633,-73.4386978149414,42.8847541809082,-73.45052337646484,-0.11126691102981567,False
39,2435.302978515625,53652.56640625,860.7472534179688,904.526611328125,42.8677978515625,-73.42655944824219,42.821048736572266,-73.45449829101562,0.07374022901058197,False
40,2451.258544921875,53234.43359375,1368.039794921875,774.9437255859375,42.86631393432617,-73.43028259277344,42.88268280029297,-73.45022583007812,0.03252466022968292,False
